iter	RMSE
237	0.02838083595
238	0.02836845641
239	0.02836090753
240	0.02835244646
241	0.02833772788
242	0.02832456019
243	0.02831337175
244	0.0282964881
245	0.02828786681
246	0.02827223446
247	0.02826304573
248	0.02825092826
249	0.02824109857
250	0.02822880906
251	0.02821219933
252	0.02819898245
253	0.02818079511
254	0.02817480946
255	0.02816434789
256	0.02814672678
257	0.02813089556
258	0.02811705242
259	0.02809810097
260	0.02808675716
261	0.0280746677
262	0.0280655162
263	0.02805626824
264	0.02804539368
265	0.02803910946
266	0.02803077365
267	0.02801759226
268	0.02800598823
269	0.02799559027
270	0.02798046577
271	0.02797253386
272	0.0279606178
273	0.02794243414
274	0.0279361784
275	0.02793292427
276	0.02792413626
277	0.02791690827
278	0.0279093961
279	0.02790376799
280	0.0278952065
281	0.02788043896
282	0.02786865816
283	0.02785945232
284	0.02785443552
285	0.02784099083
286	0.02782485265
287	0.02781817531
288	0.02780958355
289	0.02779615939
290	0.02778944411
291	0.02778242209
292	0.02776927355
293	0.02776099206
294	0.02775392404
295	0.02774975506
296	0.02774339768
297	0.02773579105
298	0.02772872225
299	0.02771377749
300	0.02770109347
301	0.02769465964
302	0.02768480272
303	0.0276788303
304	0.02767412235
305	0.02766818652
306	0.02765223931
307	0.027644684
308	0.02763654001
309	0.02762955742
310	0.02762573084
311	0.02761706596
312	0.02760447258
313	0.02759648807
314	0.02759140742
315	0.02757942923
316	0.02756699779
317	0.02756163771
318	0.02755301211
319	0.02754758755
320	0.02754154939
321	0.0275357024
322	0.02752741523
323	0.02752155253
324	0.02751134061
325	0.02749999172
326	0.02749177948
327	0.02747763729
328	0.02746813063
329	0.02745832348
330	0.02745280483
331	0.02744481248
332	0.02743466408
333	0.027424266
334	0.02741931587
335	0.02741375829
336	0.02740973289
337	0.0274013853
338	0.02739256609
339	0.02738195487
340	0.02737637176
341	0.02737116949
342	0.02736559028
343	0.0273565545
344	0.02734712198
345	0.02733120647
346	0.02732272295
347	0.02731861893
348	0.0273091888
349	0.02730506053
350	0.027295688
351	0.02728815577
352	0.02728081294
353	0.02727509447
354	0.02726376811
355	0.02725207968
356	0.02723829698
357	0.02723074294
358	0.0272263571
359	0.02722237344
360	0.02721377892
361	0.02720453914
362	0.02719593051
363	0.02718460671
364	0.02717386556
365	0.02716220276
366	0.02715277951
367	0.02714404661
368	0.02713649811
369	0.02713095081
370	0.02712010442
371	0.02711754849
372	0.02710999524
373	0.0271021871
374	0.02709533529
375	0.02708729122
376	0.0270790121
377	0.02706852265
378	0.02706065823
379	0.02705449731
380	0.02704656069
381	0.02704109254
382	0.02703229588
383	0.02702711118
384	0.02701842849
385	0.02701458622
386	0.02700679792
387	0.02700067365
388	0.0269937084
389	0.02698931821
390	0.02698578102
391	0.02697728331
392	0.0269727181
393	0.02696425637
394	0.02695823754
395	0.02695039447
396	0.02694349728
397	0.02693612736
398	0.0269262353
399	0.02691737775
400	0.02691336678
401	0.02691091946
402	0.02690184531
403	0.02689153681
404	0.02688682873
405	0.02687786617
406	0.02687354679
407	0.02687017476
408	0.02686569563
409	0.02685830333
410	0.02685016228
411	0.02684227699
412	0.02683696089
413	0.02683148897
414	0.02682379671
415	0.02681862324
416	0.02681080576
417	0.02680005414
418	0.02678944178
419	0.02678486455
420	0.02677908269
421	0.02677127141
422	0.02676469137
423	0.02676123852
424	0.02675324968
425	0.02674637129
426	0.02673823375
427	0.02673343963
428	0.02672768109
429	0.02672091856
430	0.02671639209
431	0.02671367728
432	0.02671007199
433	0.02670389523
434	0.02669418989
435	0.02669178806
436	0.02668515033
437	0.0266797751
438	0.02667520993
439	0.02667040039
440	0.02666293045
441	0.02665336155
442	0.02665005201
443	0.02664105122
444	0.02663633819
445	0.02663188345
446	0.02662535056
447	0.0266203843
448	0.02661254204
449	0.02660887138
450	0.02659956976
451	0.026596246
452	0.0265902899
453	0.02658425466
454	0.0265786382
455	0.02656781996
456	0.02656142311
457	0.02655771777
458	0.02654994442
459	0.0265446421
460	0.02653374974
461	0.02652703269
462	0.02652068258
463	0.02651512619
464	0.02650457733
465	0.02649787723
466	0.02649193626
467	0.02648360696
468	0.02647682448
469	0.02647008286
470	0.02646672671
471	0.02645892886
472	0.02644699996
473	0.02644007392
474	0.02643656613
475	0.02642972659
476	0.02642259973
477	0.0264192658
478	0.0264161422
479	0.02640884637
480	0.02640245065
481	0.02639847541
482	0.02638997961
483	0.02638578179
484	0.02637994278
485	0.02637153065
486	0.02636913268
487	0.02636645578
488	0.0263614669
489	0.02635541667
490	0.02634823215
491	0.02634005581
492	0.02633670611
493	0.02633350689
494	0.02632726061
495	0.02631889092
496	0.02631354084
497	0.02630971309
498	0.02630728686
499	0.0263038759
500	0.02630046673
501	0.02629566058
502	0.02628974126
503	0.02628397496
504	0.02627875226
505	0.02627221122
506	0.02626663297
507	0.02626074059
508	0.02625823046
509	0.0262506065
510	0.02624373856
511	0.02623610523
512	0.02623142315
513	0.02622342508
514	0.02621749858
515	0.02621371555
516	0.02620900695
517	0.02620115071
518	0.02619663975
519	0.02619310558
520	0.02618762435
521	0.02617970669
522	0.02617675749
523	0.02616945472
524	0.02616323324
525	0.02615581882
526	0.02615072614
527	0.02614246966
528	0.02613564562
529	0.02612742797
530	0.02612257495
531	0.02611575159
532	0.02611279175
533	0.02611026535
534	0.02610644153
535	0.02610235001
536	0.02609937748
537	0.02609521531
538	0.02609101426
539	0.02608682127
540	0.0260801151
541	0.02607267006
542	0.02606899284
543	0.02606350951
544	0.02605834638
545	0.02605413047
546	0.02604515002
547	0.02603750726
548	0.02602699932
549	0.02602140463
550	0.02601492199
551	0.026005461
552	0.02600142889
553	0.02599347253
554	0.02598671229
555	0.02597613728
556	0.0259695058
557	0.02596567894
558	0.02596184185
559	0.02595444697
560	0.02594984215
561	0.02594811912
562	0.02594570682
563	0.02594300056
564	0.02593889217
565	0.02593524172
566	0.02592887845
567	0.02592347031
568	0.02591931536
569	0.02591149264
570	0.02590430727
571	0.02590077791
572	0.02589317543
573	0.02589057789
574	0.02588528995
575	0.02588191377
576	0.02587735203
577	0.02587092893
578	0.02586290917
579	0.02585696439
580	0.0258531894
581	0.02584599314
582	0.02583914156
583	0.02583403441
584	0.02583095371
585	0.02582348225
586	0.02581936405
587	0.02581363526
588	0.02580686206
589	0.02580080234
590	0.02579635476
591	0.02579120157
592	0.02578605748
593	0.02578306804
594	0.02577824964
595	0.02577265268
596	0.02576744196
597	0.02576398194
598	0.02575795814
599	0.02575318468
600	0.02574498641
601	0.0257446576
602	0.02573930559
603	0.02573301446
604	0.02572593107
605	0.02572055993
606	0.02571444358
607	0.02571219392
608	0.02570599819
609	0.02570094347
610	0.02569466649
611	0.02569209601
612	0.02568742653
613	0.02568198905
614	0.02567575437
615	0.0256732737
616	0.02566723695
617	0.02566347881
618	0.02565694038
619	0.02565391235
620	0.02564731518
621	0.02564334103
622	0.02563964473
623	0.02563303555
624	0.02562525731
625	0.02561671248
626	0.02561213636
627	0.02560650462
628	0.02560284128
629	0.02559765818
630	0.02559459802
631	0.02559163412
632	0.02558827702
633	0.02558184149
634	0.02557908495
635	0.02557388615
636	0.02556789729
637	0.02556358706
638	0.0255593464
639	0.02555423256
640	0.02554788844
641	0.02554315719
642	0.02554189328
643	0.02553714483
644	0.02553199771
645	0.02552766625
646	0.02552353707
647	0.02551810683
648	0.02551357167
649	0.02550737408
650	0.02550552353
651	0.02550206901
652	0.02549877469
653	0.02549329626
654	0.02548836938
655	0.02548187509
656	0.02547667164
657	0.02547140356
658	0.02546738141
659	0.02546503833
660	0.02546131349
661	0.02545663254
662	0.02545007497
663	0.02544569192
664	0.02544272109
665	0.02543912855
666	0.02543350447
667	0.02542755892
668	0.02542573522
669	0.02542141446
670	0.0254179301
671	0.02541427535
672	0.02541148021
673	0.02540972271
674	0.02540514834
675	0.02540233227
676	0.02539840983
677	0.02539548104
678	0.02539186057
679	0.02538605265
680	0.02538227108
681	0.02537803706
682	0.02537409674
683	0.02537209689
684	0.02536714483
685	0.02536234128
686	0.02535891608
687	0.02535491318
688	0.02535025315
689	0.02534583283
690	0.02534322324
691	0.02534211065
692	0.02533490985
693	0.02533039599
694	0.02532647934
695	0.02532443632
696	0.0253209176
697	0.02531707292
698	0.02531274223
699	0.02531038325
700	0.02530736425
701	0.02530322322
702	0.02529969678
703	0.02529759012
704	0.02529135858
705	0.02529019584
706	0.02528608971
707	0.02527985233
708	0.02527459147
709	0.02527425099
710	0.02526850167
711	0.02526587796
712	0.02526191438
713	0.02525932258
714	0.02525449581
715	0.02525255439
716	0.02524858919
717	0.02524324916
718	0.02523835223
719	0.02523573855
720	0.02523370652
721	0.0252296493
722	0.0252282059
723	0.02522443913
724	0.02521940176
725	0.02521418971
726	0.02520940309
727	0.02520764366
728	0.02520275232
729	0.02520066585
730	0.02519723315
731	0.02519205116
732	0.02518642568
733	0.02518075429
734	0.02517368946
735	0.0251690405
736	0.02516835124
737	0.02516108932
738	0.02515551959
739	0.02515238022
740	0.02514865216
741	0.02514304367
742	0.02513790002
743	0.02513345212
744	0.02513005563
745	0.02512752993
746	0.02512395432
747	0.02512040458
748	0.02511800693
749	0.02511177275
750	0.02510916894
751	0.02510460222
752	0.02510012735
753	0.02509253162
754	0.02508794067
755	0.02508622684
756	0.02508095294
757	0.0250732834
758	0.02506851398
759	0.02506662979
760	0.02506302071
761	0.02505980399
762	0.02505719669
763	0.02505416945
764	0.02504891958
765	0.02504530159
766	0.02504108804
767	0.02503812038
768	0.02503229587
769	0.02503113609
770	0.02502588879
771	0.02502213671
772	0.02501589813
773	0.02501253376
774	0.02500809362
775	0.02500227869
776	0.02499830217
777	0.02499411969
778	0.02498921435
779	0.02498554765
780	0.02498283679
781	0.02497798259
782	0.02497392884
783	0.02496796269
784	0.02496660982
785	0.02496436267
786	0.02496052622
787	0.02495949386
788	0.02495521946
789	0.02495213158
790	0.02494798089
791	0.02494481553
792	0.02494084263
793	0.02493788839
794	0.02493421835
795	0.02493139585
796	0.02492557025
797	0.02492195009
798	0.02491667546
799	0.02491278261
800	0.02490973066
801	0.0249040624
802	0.02489859563
803	0.02489507366
804	0.02489287287
805	0.02488776396
806	0.02488358222
807	0.02488013323
808	0.02487721955
809	0.02487444188
810	0.02487156672
811	0.02486621113
812	0.02486340892
813	0.02485867109
814	0.02485549382
815	0.02485188956
816	0.0248462641
817	0.02484287113
818	0.02483669491
819	0.0248314116
820	0.02482869293
821	0.02482616511
822	0.02482378971
823	0.02481910698
824	0.02481613798
825	0.02481359521
826	0.02480870475
827	0.02480327164
828	0.02479981506
829	0.02479617346
830	0.02479261091
831	0.02478699306
832	0.02478327808
833	0.02477934999
834	0.02477455665
835	0.02477120185
836	0.02476769086
837	0.0247671719
838	0.02476666664
839	0.02476188724
840	0.02475837278
841	0.02475464705
842	0.02475000574
843	0.02474596819
844	0.02474192061
845	0.02473567702
846	0.02473220078
847	0.0247286695
848	0.0247246904
849	0.02472159337
850	0.02471695631
851	0.02471429019
852	0.0247110659
853	0.02470705049
854	0.02470320165
855	0.02469774884
856	0.02469481068
857	0.02469295804
858	0.02469039421
859	0.02468675344
860	0.02468157531
861	0.02467644044
862	0.02467354173
863	0.02467126457
864	0.02466936691
865	0.02466305842
866	0.02466163133
867	0.02465909349
868	0.02465532658
869	0.02465310016
870	0.02464899332
871	0.02464679012
872	0.02464396879
873	0.02464036577
874	0.02463883453
875	0.02463493406
876	0.02463140549
877	0.02462765247
878	0.02462424267
879	0.02462316129
880	0.02462083835
881	0.02461920005
882	0.02461479788
883	0.02461295174
884	0.02461145411
885	0.02461013227
886	0.02460698666
887	0.02460520328
888	0.02460152317
889	0.02459616099
890	0.02458973666
891	0.02458671699
892	0.02458266555
893	0.02457902799
894	0.02457586725
895	0.02456950246
896	0.02456581874
897	0.02456180924
898	0.0245559745
899	0.02455372525
900	0.02455109465
901	0.02455029853
902	0.02454797678
903	0.024545545
904	0.0245422076
905	0.02453694057
906	0.02453531641
907	0.02453143442
908	0.02452934784
909	0.02452649801
910	0.02452364562
911	0.02452308196
912	0.02451893048
913	0.02451513079
914	0.0245106906
915	0.02450739261
916	0.02450361717
917	0.02449857093
918	0.02449602112
919	0.02449231506
920	0.02448840847
921	0.02448334633
922	0.02447763336
923	0.02447177495
924	0.02446813868
925	0.02446586565
926	0.02446328079
927	0.02446056672
928	0.02445693032
929	0.0244528598
930	0.02444913565
931	0.02444555688
932	0.0244426124
933	0.02443849002
934	0.02443672662
935	0.02443345491
936	0.02443026626
937	0.0244297802
938	0.02442471778
939	0.024423386
940	0.02441674529
941	0.0244121717
942	0.02440987462
943	0.02440378112
944	0.02440211412
945	0.02439922283
946	0.02439637407
947	0.02439146261
948	0.02438787405
949	0.02438201609
950	0.02437777435
951	0.0243735968
952	0.02436985779
953	0.02436661172
954	0.02436336844
955	0.02435964834
956	0.02435703342
957	0.02435195555
958	0.02434831008
959	0.02434537399
960	0.02434170991
961	0.02433898298
962	0.0243358695
963	0.0243317808
964	0.02432896728
965	0.02432567419
966	0.02432133182
967	0.02431946599
968	0.02431629549
969	0.02431277053
970	0.02430900037
971	0.02430584554
972	0.02430188595
973	0.02429722941
974	0.02429247111
975	0.02428952006
976	0.02428658899
977	0.02428132211
978	0.02427701723
979	0.02427265178
980	0.02426877459
981	0.02426576474
982	0.02426331335
983	0.02425983006
984	0.02425680004
985	0.02425379068
986	0.02425067234
987	0.02424686958
988	0.02424395984
989	0.02424053587
990	0.0242366943
991	0.02423450873
992	0.02423109724
993	0.02422741817
994	0.0242255242
995	0.02422303083
996	0.02421980501
997	0.02421667621
998	0.02421384568
999	0.02421036655
1000	0.02420807604
1001	0.02420465773
1002	0.02420054619
1003	0.02419778708
1004	0.02419356641
1005	0.02419253518
1006	0.0241899596
1007	0.02418930822
1008	0.02418579055
1009	0.02418084991
1010	0.02417562998
1011	0.02417433686
1012	0.02417046936
1013	0.02416609186
1014	0.02416535045
1015	0.02416232815
1016	0.02415997756
1017	0.0241582967
1018	0.0241560953
1019	0.02415186628
1020	0.02414902972
1021	0.02414399787
1022	0.02414160089
1023	0.02414024515
1024	0.02413574114
1025	0.02413273048
1026	0.02412759838
1027	0.02412399036
1028	0.02412029933
1029	0.02411675734
1030	0.02411477206
1031	0.02411269485
1032	0.02410766427
1033	0.02410523937
1034	0.02410183997
1035	0.02409988588
1036	0.02409660516
1037	0.02409313734
1038	0.02408999786
1039	0.02408652423
1040	0.02408376821
1041	0.02407917461
1042	0.02407904524
1043	0.02407581381
1044	0.0240717117
1045	0.02406894751
1046	0.0240677323
1047	0.02406449698
1048	0.02406008483
1049	0.02405528985
1050	0.02405274021
1051	0.0240484071
1052	0.02404478873
1053	0.02404122639
1054	0.02403836721
1055	0.02403437988
1056	0.02403239485
1057	0.02403145006
1058	0.02403007121
1059	0.02402731214
1060	0.02402466146
1061	0.0240197137
1062	0.02401543892
1063	0.02401142321
1064	0.02400872276
1065	0.02400504712
1066	0.02400061454
1067	0.02399787462
1068	0.02399178906
1069	0.02398973384
1070	0.02398477022
1071	0.0239830193
1072	0.02398085757
1073	0.02397580149
1074	0.02397237031
1075	0.0239705772
1076	0.02396715591
1077	0.02396225905
1078	0.02395678462
1079	0.02395340782
1080	0.02395226576
1081	0.02394888253
1082	0.02394570519
1083	0.02394330164
1084	0.02394211838
1085	0.02393948052
1086	0.02393826573
1087	0.02393355917
1088	0.02393037643
1089	0.02392714367
1090	0.02392675439
1091	0.02392422356
1092	0.02392022884
1093	0.02391662921
1094	0.02391264214
1095	0.02390984793
1096	0.02390817767
1097	0.02390616584
1098	0.02390140192
1099	0.02389618591
1100	0.02389523268
1101	0.0238927533
1102	0.02389134435
1103	0.02388844649
1104	0.02388568317
1105	0.02388066996
1106	0.02387630415
1107	0.02387381962
1108	0.0238694403
1109	0.02386694062
1110	0.02386393112
1111	0.02386132146
1112	0.02385687134
1113	0.023853683
1114	0.02385151
1115	0.02384860579
1116	0.02384528468
1117	0.02384249852
1118	0.02384089647
1119	0.02383879799
1120	0.02383792284
1121	0.02383516401
1122	0.02383339778
1123	0.02382869042
1124	0.02382560163
1125	0.02382351064
1126	0.0238215446
1127	0.02381735768
1128	0.02381470134
1129	0.02381082676
1130	0.02380893032
1131	0.02380542334
1132	0.02380410628
1133	0.02380082942
1134	0.02379916786
1135	0.02379717704
1136	0.02379424187
1137	0.02379110422
1138	0.02378987856
1139	0.02378806551
1140	0.02378515907
1141	0.02378190848
1142	0.02377901718
1143	0.02377552202
1144	0.02377307098
1145	0.02377061774
1146	0.02376769827
1147	0.02376472464
1148	0.02376044582
1149	0.0237580025
1150	0.02375710437
1151	0.02375544306
1152	0.02375280147
1153	0.02374929223
1154	0.02374471446
1155	0.0237427057
1156	0.02374099156
1157	0.02374043232
1158	0.02373780799
1159	0.02373427081
1160	0.02373152135
1161	0.02372819532
1162	0.02372544448
1163	0.02372218036
1164	0.02371992339
1165	0.02371824992
1166	0.02371639163
1167	0.02371547345
1168	0.02371339673
1169	0.02371174299
1170	0.02370921911
1171	0.02370677727
1172	0.02370311704
1173	0.023699124
1174	0.0236956284
1175	0.02369513068
1176	0.02369301413
1177	0.02368870045
1178	0.02368618115
1179	0.02368256186
1180	0.02367690383
1181	0.02367410567
1182	0.02367288643
1183	0.02366844481
1184	0.02366462141
1185	0.02366134215
1186	0.02365847851
1187	0.02365489478
1188	0.02365080174
1189	0.02364647419
1190	0.02364551897
1191	0.02364145667
1192	0.02364037553
1193	0.02363596617
1194	0.02363267201
1195	0.0236269062
1196	0.0236232222
1197	0.02362126186
1198	0.02362008477
1199	0.02361892079
1200	0.02361524087
1201	0.0236131003
1202	0.0236088188
1203	0.02360411226
1204	0.02360214429
1205	0.02359988775
1206	0.02359826319
1207	0.02359517641
1208	0.02359345554
1209	0.0235900522
1210	0.02358764032
1211	0.02358145411
1212	0.02357992479
1213	0.02357904073
1214	0.02357785636
1215	0.02357555536
1216	0.02357385706
1217	0.02357077254
1218	0.02356945662
1219	0.0235655541
1220	0.02356269423
1221	0.02355946867
1222	0.0235539222
1223	0.02355166838
1224	0.02354834541
1225	0.02354513946
1226	0.02354291559
1227	0.02353767703
1228	0.02353376677
1229	0.02353343474
1230	0.02353009606
1231	0.02352518149
1232	0.02352096514
1233	0.02351838409
1234	0.02351684668
1235	0.02351460724
1236	0.02351137434
1237	0.02350940337
1238	0.02350633197
1239	0.02350388632
1240	0.02350078502
1241	0.02349566137
1242	0.02349402814
1243	0.02349299885
1244	0.02349006184
1245	0.02348886422
1246	0.02348746909
1247	0.02348568806
1248	0.02348146509
1249	0.02347887006
1250	0.02347464028
1251	0.02347228689
1252	0.02347179886
1253	0.023469798
1254	0.02346776419
1255	0.02346555808
1256	0.02346364457
1257	0.02346029271
1258	0.02345869541
1259	0.02345520077
1260	0.02345424463
1261	0.02345351899
1262	0.02345209153
1263	0.02344979672
1264	0.02344677644
1265	0.02344429296
1266	0.02344287367
1267	0.0234410369
1268	0.02343620945
1269	0.02343454346
1270	0.0234325549
1271	0.02342993535
1272	0.02342784936
1273	0.02342576147
1274	0.02342275717
1275	0.0234191149
1276	0.02341513509
1277	0.02341319443
1278	0.02341045638
1279	0.02340607788
1280	0.02340269954
1281	0.02340029067
1282	0.02339757017
1283	0.02339487815
1284	0.02339028423
1285	0.02338822651
1286	0.02338518527
1287	0.02338308415
1288	0.02338113863
1289	0.02337932847
1290	0.02337716499
1291	0.0233734785
1292	0.02337118664
1293	0.02336796153
1294	0.02336579422
1295	0.02336255788
1296	0.02336037202
1297	0.02335713904
1298	0.02335374526
1299	0.02335193821
1300	0.02334869835
1301	0.02334428494
1302	0.02334171003
1303	0.0233401323
1304	0.02333716948
1305	0.02333435079
1306	0.02333189767
1307	0.02332876123
1308	0.02332583094
1309	0.02332239404
1310	0.02332002939
1311	0.02331783209
1312	0.02331425867
1313	0.02331187428
1314	0.023309616
1315	0.02330749309
1316	0.0233038406
1317	0.02330195792
1318	0.02330125124
1319	0.02329734034
1320	0.02329483446
1321	0.02329275988
1322	0.02328873352
1323	0.02328546926
1324	0.02328321123
1325	0.02327987309
1326	0.02327770421
1327	0.02327614262
1328	0.0232736847
1329	0.02327166892
1330	0.02326901708
1331	0.02326624507
1332	0.02326248443
1333	0.02326006051
1334	0.023257282
1335	0.02325577596
1336	0.02325318709
1337	0.02325156146
1338	0.02324917382
1339	0.02324695135
1340	0.02324467249
1341	0.02324262257
1342	0.02323900832
1343	0.02323837781
1344	0.02323343985
1345	0.02323158012
1346	0.0232289398
1347	0.02322722963
1348	0.02322318384
1349	0.02321823503
1350	0.02321388647
1351	0.02321102404
1352	0.02320934604
1353	0.0232064177
1354	0.02320299276
1355	0.02320187124
1356	0.02319998961
1357	0.02319819414
1358	0.02319259041
1359	0.02319084547
1360	0.02318867351
1361	0.02318525563
1362	0.02318223145
1363	0.02317972046
1364	0.02317785494
1365	0.02317438821
1366	0.02317156129
1367	0.02316927465
1368	0.02316844756
1369	0.02316551994
1370	0.0231619298
1371	0.02315656604
1372	0.02315516985
1373	0.02315079842
1374	0.02314926733
1375	0.02314537868
1376	0.02314391813
1377	0.0231407402
1378	0.02313837657
1379	0.02313572734
1380	0.0231336322
1381	0.02312916276
1382	0.02312649298
1383	0.02312302583
1384	0.02312007882
1385	0.0231179743
1386	0.02311454892
1387	0.02311087582
1388	0.02310802722
1389	0.02310589385
1390	0.02310176006
1391	0.02309827659
1392	0.02309516035
1393	0.02309358658
1394	0.02308956022
1395	0.02308808299
1396	0.02308661028
1397	0.0230854732
1398	0.02308207979
1399	0.02307817364
1400	0.02307610419
1401	0.02307421839
1402	0.02307099334
1403	0.0230685303
1404	0.02306604535
1405	0.023064093
1406	0.02306192015
1407	0.02305788275
1408	0.02305505049
1409	0.02305122362
1410	0.02304933742
1411	0.02304690098
1412	0.02304513483
1413	0.02304150143
1414	0.02303941631
1415	0.02303732102
1416	0.02303513081
1417	0.02303186315
1418	0.02303104074
1419	0.02302890964
1420	0.02302407682
1421	0.02302009025
1422	0.02301797593
1423	0.02301550476
1424	0.02301320531
1425	0.02301028618
1426	0.02300720586
1427	0.02300420527
1428	0.02300244842
1429	0.02300089589
1430	0.02299803401
1431	0.02299458195
1432	0.0229921848
1433	0.02298919088
1434	0.02298753648
1435	0.02298509453
1436	0.0229828412
1437	0.02297972046
1438	0.02297810461
1439	0.02297601278
1440	0.02297315287
1441	0.02296840754
1442	0.02296584379
1443	0.02296174596
1444	0.02296021665
1445	0.02295715711
1446	0.02295397047
1447	0.0229519542
1448	0.02295020478
1449	0.02294904471
1450	0.02294813283
1451	0.02294565428
1452	0.02294414467
1453	0.02294042313
1454	0.02293821482
1455	0.02293624761
1456	0.02293324294
1457	0.0229313815
1458	0.02292822183
1459	0.02292656386
1460	0.02292535748
1461	0.02292186168
1462	0.02291708585
1463	0.02291489887
1464	0.02291237009
1465	0.02290933664
1466	0.02290708226
1467	0.02290509588
1468	0.02290305915
1469	0.02290138961
1470	0.02289829608
1471	0.02289521094
1472	0.02289285936
1473	0.02289100033
1474	0.02288724273
1475	0.02288539936
1476	0.02288192243
1477	0.02287896783
1478	0.02287631321
1479	0.02287479942
1480	0.02287171021
1481	0.02287062728
1482	0.02286693482
1483	0.02286341891
1484	0.02286171105
1485	0.02285902379
1486	0.02285785999
1487	0.02285547432
1488	0.02285466636
1489	0.0228526027
1490	0.02284941221
1491	0.02284768588
1492	0.02284493622
1493	0.02284191809
1494	0.02283934596
1495	0.02283708805
1496	0.02283534488
1497	0.02283339717
1498	0.02282992029
1499	0.02282794154
